title,tmdb_id,imdb_id,release_date,release_month,release_day_of_week,production_budget_raw,production_budget_adj,runtime,primary_genre,mpaa_rating,format_premium,spoiler_risk,dir_last3,dir_max,dir_lifetime,prod_last3,prod_max,prod_lifetime,cast_last3,cast_max,cast_lifetime,director_id,director_name,producer_id,producer_name,cast_ids,cast_names,is_sequel,sequel_parent_rating,franchise_hunger,distributor_raw,opening_theaters,calendar_ratio,target_dom_lifetime,bom_dom_lifetime,rev_day_1,theaters_day_1,rank_day_1,rev_day_2,theaters_day_2,rank_day_2,rev_day_3,theaters_day_3,rank_day_3,rev_day_4,theaters_day_4,rank_day_4,rev_day_5,theaters_day_5,rank_day_5,rev_day_6,theaters_day_6,rank_day_6,rev_day_7,theaters_day_7,rank_day_7,rev_day_8,theaters_day_8,rank_day_8,rev_day_9,theaters_day_9,rank_day_9,rev_day_10,theaters_day_10,rank_day_10,rev_day_11,theaters_day_11,rank_day_11,rev_day_12,theaters_day_12,rank_day_12,rev_day_13,theaters_day_13,rank_day_13,rev_day_14,theaters_day_14,rank_day_14,rev_day_15,theaters_day_15,rank_day_15,rev_day_16,theaters_day_16,rank_day_16,rev_day_17,theaters_day_17,rank_day_17,rev_day_18,theaters_day_18,rank_day_18,rev_day_19,theaters_day_19,rank_day_19,rev_day_20,theaters_day_20,rank_day_20,rev_day_21,theaters_day_21,rank_day_21,rev_day_22,theaters_day_22,rank_day_22,rev_day_23,theaters_day_23,rank_day_23,rev_day_24,theaters_day_24,rank_day_24,rev_day_25,theaters_day_25,rank_day_25,rev_day_26,theaters_day_26,rank_day_26,rev_day_27,theaters_day_27,rank_day_27,rev_day_28,theaters_day_28,rank_day_28
The Irishman,398978,tt1302006,2019-11-01,11,4,159000000,195588032.8509973,209,Crime,PG-13,1.0,0.0,205547800.33333334,407038432,182552837.7777778,14396041.0,23834809,14396041.0,136448770.44444445,398064233.6666667,95730299.04166667,1032.0,Martin Scorsese,140601.0,Gastón Pavlovich,380|1158|4517,Robert De Niro|Al Pacino|Joe Pesci,0,0.0,0.0,Tribeca Productions,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In the Tall Grass,523139,tt4687108,2019-09-20,9,4,0,0.0,101,Horror,PG-13,1.0,0.0,6934532.5,8969065,6934532.5,21510851.0,21510851,21510851.0,24597081.555555556,67759212.0,18540387.666666668,5877.0,Vincenzo Natali,59935.0,Steven Hoban,2034922|127281|2425244,Laysla De Oliveira|Harrison Gilbertson|Avery Whitted,0,0.0,0.0,Copperheart Entertainment,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gloria Bell,491473,tt6902696,2019-03-07,3,3,0,0.0,102,Drama,PG-13,1.0,0.0,3996220.3333333335,8000000,3996220.3333333335,7671472.0,14311701,7671472.0,134119986.33333333,730367058.0,236394162.51587304,1142171.0,Sebastián Lelio,3389423.0,Mark Levinson,1231|1241|39995,Julianne Moore|John Turturro|Michael Cera,0,0.0,0.0,FilmNation Entertainment,5,0.4912688919350755,5611123,5611123,42032,5,28,62743,5,31,40443,5,32,11347,5,36,11774,5,38,10937,5,38,10279,5,40,105878,39,19,164957,39,20,93680,39,20,32453,39,20,40113,39,26,37608,39,20,31741,39,17,522863,654,7,718085,654,7,409267,654,8,158463,654,8,246254,654,7,178438,654,8,137651,654,7,307987,1127,11,454980,1127,11,292139,1127,12,114173,1127,11,175634,1127,11,127198,1127,11,102374,1127,11
Hair Love,589739,tt7129636,2019-08-14,8,2,284058,349423.55619867035,7,Animation,PG-13,1.0,0.0,0.0,0,0.0,0.0,0,0.0,26166504.5,34934009.0,26166504.5,587970.0,Matthew A. Cherry,1540643.0,Monica A. Young,1455336,Issa Rae,0,0.0,0.0,Sony Pictures Animation,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Come to Daddy,586592,tt8816194,2019-04-25,4,3,0,0.0,96,Comedy,PG-13,1.0,0.0,0.0,0,0.0,21401949.0,21401949,21401949.0,75747379.88888888,415837060.6666667,114459676.16666667,1174074.0,Ant Timpson,1084986.0,Katie Holly,109|230|17078,Elijah Wood|Stephen McHattie|Michael Smiley,0,0.0,0.0,Firefly Films,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True History of the Kelly Gang,501395,tt4844140,2019-11-23,11,5,0,0.0,125,Crime,PG-13,1.0,0.0,86044328.33333333,240700000,64870593.0,86044328.33333333,240700000,64870593.0,83959893.55555557,515873308.3333333,162547680.44047618,549310.0,Justin Kurzel,549310.0,Justin Kurzel,146750|3292|33449,George MacKay|Nicholas Hoult|Essie Davis,0,0.0,0.0,Screen Australia,5,0.41187384044526903,32949,32949,3065,5,1,4868,5,1,1906,5,1,1042,5,1,1224,5,1,1156,5,1,1769,5,1,5206,2,2,5650,2,2,2726,2,2,587,2,2,482,2,2,735,2,2,624,2,2,824,2,3,504,2,3,128,2,3,96,2,3,120,1,3,237,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rim of the World,531306,tt8179388,2019-05-24,5,4,0,0.0,99,Science Fiction,PG-13,1.0,0.0,193862596.0,371353001,191394853.5,193862596.0,371353001,191394853.5,166540448.8888889,313868681.3333333,166540448.8888889,36425.0,McG,36425.0,McG,1181345|1771746|1335308,Jack Gore|Miya Cech|Benjamin Flores Jr.,0,0.0,0.0,Wonderland Sound and Vision,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dolemite Is My Name,528888,tt8526872,2019-10-04,10,4,0,0.0,118,Drama,PG-13,1.0,0.0,32669018.333333332,63543328,32669018.333333332,117501013.0,117501013,117501013.0,89220870.0,360586148.0,114752702.70634921,53267.0,Craig Brewer,1522988.0,John Fox,776|10814|1180099,Eddie Murphy|Wesley Snipes|Da'Vine Joy Randolph,0,0.0,0.0,Davis Entertainment,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reign of the Supermen,487672,tt7167686,2019-01-13,1,6,0,0.0,87,Science Fiction,PG-13,1.0,1.0,3448050.3333333335,7000000,4336037.75,3448050.3333333335,7000000,4336037.75,135073849.44444445,357688346.6666667,147873338.44444445,90367.0,Sam Liu,90367.0,Sam Liu,3035|11008|11678,Jerry O'Connell|Rebecca Romijn|Rainn Wilson,1,7.3,0.5,DC Entertainment,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Upside,440472,tt1987680,2019-01-10,1,3,37500000,46129253.03089558,126,Comedy,PG-13,1.0,0.0,179559402.0,288885818,179559402.0,89275339.0,192330738,91020857.26315789,281451500.0,889512778.3333334,167461195.48214284,17329.0,Neil Burger,51612.0,Todd Black,55638|17419|2227,Kevin Hart|Bryan Cranston|Nicole Kidman,0,0.0,0.0,Escape Artists,3080,0.6489931536225124,108252517,108252517,6928354,3080,1,7864742,3080,1,5561904,3080,1,1752184,3080,1,2834401,3080,1,1693684,3080,2,1678170,3080,2,4184585,3320,2,6373781,3320,2,4448098,3320,2,3361428,3320,2,1881257,3320,2,1140051,3320,2,1202207,3320,2,3101057,3377,2,5548371,3377,2,3290924,3377,2,783357,3377,2,1296161,3377,2,875298,3377,2,940114,3377,2,2525674,3568,3,4686320,3568,2,1465987,3568,2,698012,3568,2,1136355,3568,2,688451,3568,2,639439,3568,1
Velvet Buzzsaw,463684,tt7043012,2019-02-01,2,4,21000000,25832381.69730153,113,Thriller,PG-13,1.0,0.0,30225847.5,47425835,30225847.5,23750565.0,93974620,54023642.71428572,36564852.55555556,336816272.0,86493839.2745098,57113.0,Dan Gilroy,2946.0,Jennifer Fox,14343|131|118034,Rene Russo|Jake Gyllenhaal|Zawe Ashton,0,0.0,0.0,Jennifer Fox Productions,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Purl,532953,tt8980868,2019-01-18,1,4,0,0.0,9,Animation,PG-13,1.0,0.0,0.0,0,0.0,0.0,0,0.0,248068081.2222222,285870391.3333333,234359394.25,1462620.0,Kristen Lester,1319751.0,Gillian Libbert,7998|2235312|2132198,Bret Parker|Emily Davis|Michael Daley,0,0.0,0.0,Pixar,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
