title,tmdb_id,imdb_id,release_date,release_month,release_day_of_week,original_language,origin_country,production_budget_raw,production_budget_adj,runtime,primary_genre,genres_list,mpaa_rating,format_premium,spoiler_risk,wiki_hype,dir_last3_avg_adj,dir_max_adj,dir_lifetime_trunc_avg_adj,dir_fallback_flag,prod_last3_avg_adj,prod_max_adj,prod_lifetime_trunc_avg_adj,prod_fallback_flag,cast_last3_avg_adj,cast_max_adj,cast_lifetime_trunc_avg_adj,cast_fallback_flag,director_id,director_name,producer_id,producer_name,cast_ids,cast_names,is_sequel,sequel_parent_rating,sequel_parent_revenue_adj,franchise_hunger,distributor,opening_theaters,calendar_ratio,bom_intl_lifetime,bom_ww_lifetime,target_dom_7day,bom_dom_lifetime,rev_day_1,theaters_day_1,rank_day_1,rev_day_2,theaters_day_2,rank_day_2,rev_day_3,theaters_day_3,rank_day_3,rev_day_4,theaters_day_4,rank_day_4,rev_day_5,theaters_day_5,rank_day_5,rev_day_6,theaters_day_6,rank_day_6,rev_day_7,theaters_day_7,rank_day_7,rev_day_8,theaters_day_8,rank_day_8,rev_day_9,theaters_day_9,rank_day_9,rev_day_10,theaters_day_10,rank_day_10,rev_day_11,theaters_day_11,rank_day_11,rev_day_12,theaters_day_12,rank_day_12,rev_day_13,theaters_day_13,rank_day_13,rev_day_14,theaters_day_14,rank_day_14,rev_day_15,theaters_day_15,rank_day_15,rev_day_16,theaters_day_16,rank_day_16,rev_day_17,theaters_day_17,rank_day_17,rev_day_18,theaters_day_18,rank_day_18,rev_day_19,theaters_day_19,rank_day_19,rev_day_20,theaters_day_20,rank_day_20,rev_day_21,theaters_day_21,rank_day_21,rev_day_22,theaters_day_22,rank_day_22,rev_day_23,theaters_day_23,rank_day_23,rev_day_24,theaters_day_24,rank_day_24,rev_day_25,theaters_day_25,rank_day_25,rev_day_26,theaters_day_26,rank_day_26,rev_day_27,theaters_day_27,rank_day_27,rev_day_28,theaters_day_28,rank_day_28
Jumper,8247,tt0489099,2/13/2008,2,2,en,US,85000000,124179749.2,88,Action,Action|Adventure|Science Fiction,PG-13,1,0,0,181602621.7,300103498.2,138484847.1,1,169053184.6,300103498.2,127316071.6,1,63910840.2,561993491,112479526.6,1,11694,Doug Liman,11695,Lucas Foster,17244|478|2231,Hayden Christensen|Jamie Bell|Samuel L. Jackson,0,0,0,0,Dune Entertainment,3428,0.599465672,144959985,225132113,42060837,80172128,6625015,3402,1,8716607,3428,1,10681418,3428,1,7956783,3428,1,4738183,3428,2,1826842,3428,1,1515989,3428,1,1494781,3428,1,3759931,3430,2,5655659,3430,3,3293178,3430,3,801471,3430,2,755053,3430,2,687738,3430,2,713858,3430,2,2168430,3128,4,3417931,3128,4,1982101,3128,5,519370,3128,4,516070,3128,4,475444,3128,4,482296,3128,4,1094142,2563,7,1643423,2563,8,924810,2563,8,300429,2563,8,301836,2563,8,285701,2563,8
Ben 10: Race Against Time,16000,tt1037011,2/11/2008,2,0,en,US,18000000,26296888.06,67,Action,Action|Family|Science Fiction|TV Movie,Unrated,1,1,0,0,0,0,0,0,0,0,0,113455433.1,189310396.7,112174981.5,0,18355,Alex Winter,1718079,Evan Adler,27103|29409|61555,Graham Phillips|Christien Anholt|Haley Ramm,1,7.4,0,0.5,Cartoon Network Studios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
In Bruges,8321,tt0780536,2/8/2008,2,4,en,US,15000000,21914073.39,108,Comedy,Comedy|Drama|Crime,R,1,0,0,0,0,0,0,19646567.32,28329760.52,19646567.32,1,232407253.6,388849946.5,124921826.7,1,54472,Martin McDonagh,29227,Graham Broadbent,72466|2039|5469,Colin Farrell|Brendan Gleeson|Ralph Fiennes,0,0,0,0,Twins Financing,28,0.247991623,37409223,45211126,611536,7800824,125541,28,25,204879,28,24,129155,28,24,35680,28,24,35147,28,24,34238,28,24,46896,28,26,237977,112,20,414181,112,22,318053,112,22,196802,112,22,80735,112,21,73986,112,21,73284,112,22,201161,163,20,367182,163,20,169975,163,23,55679,163,21,61142,163,20,64140,163,20,62830,163,20,196234,232,20,357702,232,21,221319,232,19,63441,232,18,65929,232,18,68001,232,18,68640,232,18
"Definitely, Maybe",8390,tt0832266,2/8/2008,2,4,en,US,0,0,112,Comedy,Comedy|Romance,PG-13,1,0,0,0,0,0,0,54555923.13,117099974.2,52023065.17,1,116573045,405971088.7,151100522.1,1,16328,Adam Brooks,2236,Tim Bevan,10859|17140|9281,Ryan Reynolds|Abigail Breslin|Elizabeth Banks,0,0,0,0,Ringerike Erste Filmproduktion,2204,0.436950621,23748650,55990299,15924905,32241649,3119205,2204,4,2998125,2204,5,3945160,2204,5,2820985,2204,5,1707985,2204,5,705505,2204,5,627940,2204,5,672125,2204,5,1632125,2220,6,2397600,2220,6,1188050,2220,6,332845,2220,7,365845,2220,6,378100,2220,6,376985,2220,6,1017885,2189,10,1532300,2189,11,831820,2189,10,241225,2189,9,272995,2189,9,252750,2189,9,273775,2189,9,521260,1556,14,746885,1556,14,412340,1556,15,147300,1556,14,156205,1556,14,155555,1556,13
The Ramen Girl,18585,tt0806165,2/8/2008,2,4,en,US,3200000,4675002.322,102,Romance,Romance|Comedy|Drama,PG-13,1,0,0,0,0,0,0,0,0,0,0,100565210.6,231975369.2,69870390.93,1,83588,Robert Allan Ackerman,83588,Robert Allan Ackerman,328|16859|32458,Brittany Murphy|Tammy Blanchard|Gabriel Mann,0,0,0,0,Media 8 Entertainment,0,0,0,179590,0,179590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Welcome Home Roscoe Jenkins,13490,tt0494652,2/8/2008,2,4,en,US,35000000,51132837.9,114,Comedy,Comedy|Drama|Family,PG-13,1,0,0,53574682.96,68345447.21,53574682.96,0,125109259.4,185203016.5,125109259.4,0,138868324.1,356333515,148330585.2,1,72024,Malcolm D. Lee,19282,Scott Stuber,78029|15152|13307,Martin Lawrence|James Earl Jones|Margaret Avery,0,0,0,0,Spyglass Entertainment,2387,0.186631317,1218901,43655418,20240890,42436517,4905285,2387,2,7351960,2387,2,3950485,2387,2,883190,2387,2,643985,2387,2,548995,2387,2,1956990,2387,6,2243780,2387,6,3771455,2387,6,2482480,2387,6,1445025,2387,6,489335,2387,6,405790,2387,6,429660,2387,6,1049125,1873,9,2004505,1873,8,1105070,1873,7,224760,1873,11,196665,1873,11,187255,1873,12,206030,1873,12,641225,1393,12,1323350,1393,12,681995,1393,12,146265,1393,13,126005,1393,15,119025,1393,15,132335,1393,14
Fool's Gold,8676,tt0770752,2/7/2008,2,3,en,US,70000000,102265675.8,112,Adventure,Adventure|Romance|Comedy,PG-13,1,0.5,0,195218255.2,289086184.7,135069469,1,0,0,0,0,62878622.27,244510984.1,67861250.17,1,17167,Andy Tennant,63515,Jon Klane,10297|11661|55636,Matthew McConaughey|Kate Hudson|Donald Sutherland,0,0,0,0,De Line Pictures,3125,0.662949327,41000000,111231041,28954687,70231041,7514370,3125,1,9215272,3125,1,4859653,3125,1,1294356,3125,1,1242305,3125,1,1276327,3125,1,3552404,3125,3,3872905,3125,4,5501436,3125,4,3534698,3125,4,1946347,3125,4,824441,3125,4,741389,3125,4,787226,3125,4,1982859,3075,5,3033785,3075,5,1537640,3075,5,388376,3075,5,423416,3075,4,419982,3075,4,433374,3075,4,1311213,2845,7,2081187,2845,7,1025829,2845,8,288970,2845,8,314689,2845,8,296171,2845,8,319864,2845,8
Drillbit Taylor,8457,tt0817538,2/4/2008,2,0,en,US,40000000,58437529.03,110,Comedy,Comedy,PG-13,1,0,0,129919418.1,220813465.2,106566784.2,1,145940336,231245216.3,158310752.5,1,106006536.6,257883561.3,98352936.36,1,32593,Steven Brill,41039,Judd Apatow,887|41087|55097,Owen Wilson|Leslie Mann|Nate Hartley,0,0,0,0,Paramount Pictures,3056,2.910868787,17082221,49944325,14773641,32862104,4099971,3056,4,3794412,3056,3,2415603,3056,4,1436988,3056,3,1060591,3056,3,958657,3056,3,1007419,3056,2,1893523,3061,6,2389842,3061,5,1430220,3061,5,409337,3061,5,403859,3061,5,373318,3061,5,410806,3061,4,1144577,2707,7,1440275,2707,8,821085,2707,8,212885,2707,9,232172,2707,7,223122,2707,8,232379,2707,7,662000,2205,10,888165,2205,10,494823,2205,10,117901,2205,11,108955,2205,11,108434,2205,11,116122,2205,10
The Eye,9030,tt0406759,2/1/2008,2,4,en,US,12000000,17531258.71,98,Drama,Drama|Horror|Thriller,PG-13,1,0,0,4256230.15,4256230.15,4256230.15,1,85420061.42,393467052.8,174468164,1,78441535.14,294362553.4,82039692.98,1,56735,David Moreau,9183,Paula Wagner,56731|4941|7489,Jessica Alba|Alessandro Nivola|Parker Posey,0,0,0,0,Paramount Vantage,2436,0.14877773,26591623,58010320,14890681,31418697,4936831,2436,2,5691976,2436,2,1796969,2436,2,735412,2436,2,640582,2436,3,520782,2436,4,568129,2436,5,2156171,2470,4,2897773,2470,4,1474357,2470,4,383028,2470,5,300246,2470,8,286384,2470,9,757056,2129,9,928570,2129,9,1297172,2129,11,960802,2129,12,536493,2129,12,221276,2129,12,216525,2129,12,223276,2129,12,400717,1211,16,649481,1211,17,341202,1211,17,85777,1211,16,85706,1211,17,86006,1211,17,88913,1211,17
Vantage Point,7461,tt0443274,2/1/2008,2,4,en,US,40000000,58437529.03,90,Drama,Drama|Action|Thriller|Crime,PG-13,1,1,0,0,0,0,0,200475512.5,389029702.7,138612423.2,1,42458134.93,182475859,61949161.53,1,43141,Pete Travis,11874,Neal H. Moritz,6065|28657|2178,Dennis Quaid|Matthew Fox|Forest Whitaker,0,0,0,0,KanZaman Productions,3149,0.168182897,79773576,152039882,28004500,72266306,7945634,3149,1,9940407,3149,1,4988895,3149,1,1344182,3149,1,1334720,3149,1,1242647,3149,1,1208015,3149,1,3731588,3150,2,5936318,3150,1,3151339,3150,2,846314,3150,2,880998,3150,2,803249,3150,2,826443,3150,2,2218437,3163,3,3366088,3163,3,1771711,3163,3,577455,3163,4,583395,3163,4,536874,3163,4,565672,3163,3,1659458,2761,6,2458276,2761,5,1345013,2761,7,457179,2761,5,538468,2761,6,563052,2761,5,673416,2761,5
Rambo,7555,tt0462499,1/24/2008,1,3,en,US,50000000,73046911.29,92,Action,Action|Thriller|War,R,1,0,0,136981810,191052249,98885825,1,12166807.27,57564472.47,24970843.2,1,120006306,224993645.8,97054446.58,1,16483,Sylvester Stallone,17209,Avi Lerner,16483|35551|12793,Sylvester Stallone|Julie Benz|Matthew Marsden,1,5.8,189015611,19.7,Millennium Media,2751,0.57664671,70490185,113244290,22798146,42754105,6692634,2751,2,6726805,2751,2,4784437,2751,1,1377351,2751,1,1219005,2751,1,1038529,2751,1,959385,2751,1,2250298,2764,5,3522152,2764,7,1348199,2764,4,703545,2764,3,645592,2764,2,553170,2764,2,573376,2764,3,1206053,2717,8,1929195,2717,8,1346764,2717,6,362244,2717,6,342149,2717,7,318067,2717,7,300818,1702,14,491356,1702,13,809941,1702,13,687197,1702,13,398848,1702,15,178995,1702,14,167915,1702,14,173999,1702,14
Meet the Spartans,7278,tt1073498,1/24/2008,1,3,en,US,30000000,43828146.77,84,Comedy,Comedy|Fantasy,PG-13,1,0,0,75746140.45,75746140.45,75746140.45,0,75746140.45,75746140.45,75746140.45,0,112898775.1,208642109.1,113758144.7,1,35694,Jason Friedberg,35694,Jason Friedberg,74290|52262|28639,Travis Van Winkle|Sean Maguire|Carmen Electra,0,0,0,0,New Regency Pictures,2605,0.521807561,47663917,85897593,21206745,38233676,6877342,2605,1,7647828,2605,1,3980360,2605,2,877681,2605,3,689425,2605,7,591512,2605,7,542597,2605,7,2421808,2643,4,3688050,2643,4,1226737,2643,5,375054,2643,10,339257,2643,10,277916,2643,10,304722,2643,10,1171204,2446,9,1920713,2446,9,1018644,2446,10,226280,2446,11,169015,2446,13,161404,2446,14,268662,1545,16,416827,1532,16,660820,1532,16,486420,1532,16,324780,1532,17,103648,1532,18,93439,1532,18,96925,1532,19
Untraceable,8090,tt0880578,1/22/2008,1,1,en,US,35000000,51132837.9,101,Thriller,Thriller|Crime|Mystery|Drama|Horror,R,1,0,0,58256490.54,112497031.2,67191416.13,1,51746177.23,82215637.88,25725132.26,1,86178036.43,272121929.4,76703048.28,1,17812,Gregory Hoblit,13017,Hawk Koch,2882|21029|3492,Diane Lane|Billy Burke|Colin Hanks,0,0,0,0,Cohen/Pearl Productions,2368,4.301177987,24245678,52933513,14050552,28687835,3719238,2368,5,4764328,2368,6,2870503,2368,5,748079,2368,5,695517,2368,6,642633,2368,5,610254,2368,5,1673358,2368,8,2612945,2368,8,790234,2368,9,450365,2368,7,444253,2368,7,392503,2368,8,431421,2368,7,1001635,2143,11,1584881,2143,11,888809,2143,11,246165,2143,10,241405,2143,10,240635,2143,10,339295,1423,13,443395,1368,14,734233,1368,15,529612,1368,15,309308,1368,18,139130,1368,16,135311,1368,15,144968,1368,16
Be Kind Rewind,4953,tt0799934,1/20/2008,1,6,en,US,20000000,29218764.51,102,Drama,Drama|Comedy,PG-13,1,0,0,30339012.31,57280416.5,23464682.73,1,14860049.13,14860049.13,14860049.13,1,75597152.52,247915662.8,88841904.13,1,201,Michel Gondry,4276,Georges Bermann,70851|4239|2047,Jack Black|Yasiin Bey|Danny Glover,0,0,0,0,Partizan Films,808,1.297154472,19404242,30579406,5036000,11175164,1382000,808,7,1721000,808,9,948000,808,9,271000,808,9,251000,808,9,228000,808,9,235000,808,9,625000,810,13,923000,810,13,541000,810,13,165000,810,12,161000,810,12,154000,810,12,163000,810,12,340000,746,16,500000,746,17,325000,746,16,115000,746,16,120000,746,16,109000,746,16,113000,746,16,184000,452,18,244000,452,20,164000,452,18,64000,452,18,74000,452,18,77000,452,19,96000,452,19
Teeth,13121,tt0780622,1/18/2008,1,4,en,US,2000000,2921876.451,94,Comedy,Comedy|Horror,R,1,0,0,0,0,0,0,0,0,0,0,1564391.679,101082808.1,25142258.16,1,57055,Mitchell Lichtenstein,122032,Joyce Pierpoline,76999|74427|6181,Jess Weixler|John Hensley|Josh Pais,0,0,0,0,Teeth,4,0.460731344,1992532,2340110,47656,347578,9394,4,39,10557,4,41,9570,4,40,7009,4,42,3689,4,39,3277,4,40,4160,4,39,20834,16,38,25997,16,39,19507,16,39,7190,16,38,6686,16,38,6984,16,38,7300,16,37,13692,14,43,19406,14,43,7347,14,44,4667,14,41,4301,14,42,4674,14,36,5063,14,37,9033,13,48,10933,13,49,7509,13,49,2763,13,46,3031,13,45,2280,13,48,4606,13,48
Sunshine Cleaning,13090,tt0862846,1/18/2008,1,4,en,US,5000000,7304691.129,91,Comedy,Comedy|Drama,R,1,0,0,17094565.22,17094565.22,17094565.22,1,38962206.26,93443184.35,36661073.1,1,88981250.04,248941507.2,88158392.85,1,74152,Christine Jeffs,4857,Marc Turtletaub,9273|5081|18324,Amy Adams|Emily Blunt|Steve Zahn,0,0,0,0,Overture Films,4,0.236893791,4517692,16580250,288423,12062558,58976,4,29,91149,4,29,69065,4,27,17558,4,30,14367,4,36,17882,4,33,19426,4,32,182738,64,17,298512,64,15,190368,64,13,51275,64,17,63671,64,17,63511,64,17,65199,64,18,361996,167,11,562880,167,11,349131,167,11,98192,167,11,104971,167,12,105497,167,11,109193,167,11,567581,479,10,770504,479,10,469079,479,10,154736,479,10,191921,479,10,174843,479,10,195036,479,10
Mad Money,12085,tt0951216,1/17/2008,1,3,en,US,0,0,104,Comedy,Comedy|Action|Crime,PG-13,1,0,0,121688018.3,121688018.3,121688018.3,0,28605706.12,39819178.51,28605706.12,0,106110535.5,283713430.5,86332558.72,1,17397,Callie Khouri,60281,Jay Cohen,3092|15758|3897,Diane Keaton|Queen Latifah|Katie Holmes,0,0,0,0,Millennium Media,2470,0.406348961,5743320,26412163,10674174,20668843,2350449,2470,5,3148887,2470,7,2237117,2470,7,1537192,2470,8,501712,2470,5,444540,2470,5,454277,2470,5,1285676,2470,8,2070719,2470,11,1221999,2470,11,313903,2470,10,343145,2470,9,320705,2470,10,321460,2470,10,585492,1665,16,997679,1665,17,392457,1665,16,150490,1665,16,164287,1665,16,147712,1665,14,157045,1665,14,193203,912,20,296905,912,21,165687,912,20,68107,912,20,73556,912,20,75071,912,20,22343,212,36
Cloverfield,7191,tt1060277,1/15/2008,1,1,en,US,25000000,36523455.64,85,Action,Action|Thriller|Science Fiction,PG-13,1,0,0,11339453.67,11339453.67,11339453.67,0,25184100.14,39028746.6,25184100.14,1,50706103.58,65313329.35,50706103.58,1,32278,Matt Reeves,15344,J.J. Abrams,51988|51989|51990,Lizzy Caplan|Jessica Lucas|T.J. Miller,0,0,0,0,Bad Robot,3411,3.169804007,92345747,172394180,51593976,80048433,17164536,3411,1,13865250,3411,1,9028443,3411,1,6088317,3411,1,2115763,3411,1,1667710,3411,1,1663957,3411,1,4079957,3411,4,5438034,3411,4,3194143,3411,4,822528,3411,4,705073,3411,5,636204,3411,6,603712,3411,6,1594700,3007,9,2438847,3007,10,808484,3007,8,389258,3007,9,344049,3007,9,303651,3007,9,331827,3007,9,773831,2030,12,1251645,2030,12,730986,2030,12,199592,2030,12,163914,2030,14,167750,2030,13,201075,1266,19
27 Dresses,6557,tt0988595,1/10/2008,1,3,en,US,30000000,43828146.77,111,Comedy,Comedy|Romance,PG-13,1,0,0,101926126.9,101926126.9,101926126.9,0,89577449.06,182131815,69846844.43,0,123849577.4,219064011.2,111693075,1,29214,Anne Fletcher,4507,Gary Barber,25541|11006|50463,Katherine Heigl|James Marsden|Malin Åkerman,0,0,0,0,Fox 2000 Pictures,3057,0.460548981,85846697,162655351,31747354,76808654,7772852,3057,2,8603151,3057,2,6631722,3057,2,4434315,3057,2,1465172,3057,2,1339176,3057,2,1500966,3057,2,4236592,3074,3,5790645,3074,3,3333298,3074,3,884036,3074,2,908099,3074,2,888238,3074,2,926986,3074,2,2750143,2976,3,4194200,2976,3,1585502,2976,3,584462,2976,4,635081,2976,4,548933,2976,3,655221,2976,2,1687482,2841,5,2471030,2841,7,1251159,2841,8,351672,2841,7,350820,2841,6,359725,2841,6,621193,1913,10
There Will Be Blood,7345,tt0469494,12/26/2007,12,2,en,US,25000000,37932947.42,158,Drama,Drama,R,1,0,0,41778186.2,51738674.8,41778186.2,1,26928059.26,51738674.8,28958089.44,0,56113357.17,185444751.4,49878058.85,1,4762,Paul Thomas Anderson,4770,JoAnne Sellar,11856|17142|18916,Daniel Day-Lewis|Paul Dano|Kevin J. O'Connor,0,0,0,0,Paramount Vantage,2,0.929086343,36209094,76432423,427023,40222514,67951,2,21,56227,2,27,61822,2,29,65107,2,29,63810,2,26,48598,2,26,63508,2,27,42628,2,22,38490,2,25,393151,51,18,513247,51,18,414746,51,18,142280,51,18,151202,51,18,152725,51,18,142148,51,18,568456,129,17,775209,129,18,516668,129,19,204099,129,12,192219,129,13,185744,129,13,174595,129,15,834687,389,12,1308567,389,11,798328,389,13,720410,389,13,380510,389,8
Aliens vs Predator: Requiem,440,tt0758730,12/25/2007,12,1,en,US,40000000,60692715.87,94,Action,Action|Science Fiction|Thriller|Horror,R,1,0,0,0,0,0,0,102194211.9,278178027.8,110056887.7,1,47848515.35,59536115.37,47848515.35,0,6037,Colin Strause,2043,John Davis,33293|131006|56389,David Paetkau|Sam Trammell|Steven Pasquale,1,5.7,133679052.1,3.4,Dune Entertainment,2611,1.35298444,88493819,130290885,28206419,41797066,9515615,2563,3,4372947,2563,4,2941455,2563,5,3379183,2611,5,3569832,2611,6,3110410,2611,6,1316977,2611,11,2278904,2611,9,1142567,2611,9,942949,2611,10,1410126,2617,11,1844886,2617,12,1229143,2617,11,424859,2617,9,400234,2617,10,362245,2617,10,338541,2617,10,423855,1378,19,616288,1378,20,762913,1378,15,138358,1378,20,131087,1378,20,119065,1378,20,119520,1378,20,94387,410,28,137113,410,28,104791,410,27,60500,410,30
The Bucket List,7350,tt0825232,12/25/2007,12,1,en,US,45000000,68279305.35,97,Drama,Drama|Comedy,PG-13,1,0,0,48241651.67,316871985.7,75000591.43,1,87591784.7,180479336.1,87591784.7,1,134157700.3,280403309.6,109123179.8,1,3026,Rob Reiner,35498,Craig Zadan,514|192|52601,Jack Nicholson|Morgan Freeman|Sean Hayes,0,0,0,0,Two Ton Films,16,0.919026194,81906000,175372502,747361,93466502,161966,16,19,67866,16,22,66056,16,22,91731,16,22,120891,16,21,123215,16,19,115636,16,19,131061,16,19,52751,16,19,51031,16,19,84620,16,22,144894,16,22,97272,16,22,27453,16,22,27732,16,21,30334,16,21,29204,16,21,6385542,2911,1,8271248,2911,1,4735626,2911,1,1610465,2911,1,1731202,2911,1,1655340,2911,1,1746297,2911,1,4137339,2915,3,6505071,2915,3,3436461,2915,3,2585476,2915,3
The Great Debaters,14047,tt0427309,12/25/2007,12,1,en,US,15000000,22759768.45,126,Drama,Drama,PG-13,1,0,0,145171911.2,211373347.7,108889478.3,1,27087904.75,100471112.7,33834972.64,1,81962055.3,119394912.5,69867910.98,1,5292,Denzel Washington,51612,Todd Black,77278|5292|77277,Denzel Whitaker|Denzel Washington|Nate Parker,0,0,0,0,Marshall Production,1171,1.0849522,35149,30271556,14692291,30236407,3639116,1164,6,2036560,1164,10,1575332,1164,11,1989184,1171,11,2314431,1171,10,1701565,1171,11,1436103,1171,9,1742739,1171,11,703832,1171,12,623955,1171,12,1323934,1290,12,1883274,1290,11,1043740,1290,12,291293,1290,12,323777,1290,11,324012,1290,11,335408,1290,11,738085,1290,14,1072508,1290,15,534782,1290,18,175271,1290,14,198020,1290,12,194644,1290,12,237900,1290,12,394789,1021,17,595743,1021,18,357659,1021,19,421099,1021,17
The Water Horse,54318,tt0760329,12/25/2007,12,1,en,US,40000000,60692715.87,112,Family,Family|Adventure|Fantasy,PG,1,0,0,73324599.99,124120426.3,73324599.99,1,28329760.52,28329760.52,28329760.52,1,23568023.64,81356636.05,29371293.63,1,46297,Jay Russell,29228,Robert Bernstein,46300|1639|21343,Alex Etel|Emily Watson|Ben Chaplin,0,0,0,0,Revolution Studios,2772,0.806165248,63021129,103967384,19060024,40946255,2385644,2772,9,2546115,2772,8,2679452,2772,7,3178736,2772,7,3257768,2772,8,2749550,2772,8,2262759,2772,5,2621656,2772,6,1541494,2772,6,1369807,2772,6,1858967,2777,8,2634928,2777,8,1736594,2777,8,328962,2777,11,252175,2777,12,228522,2777,12,241513,2777,12,718355,2506,15,1556163,2506,12,1057805,2506,11,158237,2506,17,152141,2506,18,151938,2506,16,182197,2506,13,316600,1661,20,795987,1661,16,671826,1661,15,951138,1661,11
St Trinian's,10748,tt0964587,12/21/2007,12,4,en,GB,14000000,21242450.55,101,Comedy,Comedy,PG-13,1,0,0,7098672.767,57504167.52,19855061.07,1,7098672.767,57504167.52,19855061.07,1,137165679.1,271022719.8,93851669.36,1,21677,Barnaby Thompson,21677,Barnaby Thompson,66441|4757|59620,Talulah Riley|Rupert Everett|Gemma Arterton,0,0,0,0,Ealing Studios,0,0,1346,29068027,0,29066681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sweeney Todd: The Demon Barber of Fleet Street,13885,tt0408236,12/20/2007,12,3,en,US,50000000,75865894.84,116,Drama,Drama|Horror,R,1,0,0,177575402.5,411348924,180747794.8,1,209783615.5,332512226.1,100401764.5,1,235324170,556821524.1,204990131.7,1,510,Tim Burton,1297,Richard D. Zanuck,85|1283|4566,Johnny Depp|Helena Bonham Carter|Alan Rickman,0,0,0,0,DreamWorks Pictures,1249,1.365397058,100485554,153384272,18719236,52898073,3832426,1249,4,2886170,1249,5,2582209,1249,5,1168402,1249,5,3166183,1249,7,2747684,1249,7,2336162,1249,9,2652946,1249,9,2839225,1249,9,2702189,1249,9,1371001,1249,10,2325261,1249,8,1312046,1249,8,1149658,1249,8,1746197,1249,9,2276754,1249,9,1513587,1249,9,528171,1249,8,545256,1249,7,504924,1249,7,481778,1249,7,1049109,1323,13,1443395,1323,13,892667,1323,13,360558,1323,10,351924,1323,9,330863,1323,9,328055,1323,10
American Pie Presents: Beta House,8277,tt0974959,12/19/2007,12,2,en,US,10000000,15173178.97,89,Comedy,Comedy,R,1,0,0,0,0,0,0,60319286.48,60319286.48,60319286.48,1,8090282.77,8090282.77,8090282.77,0,26971,Andrew Waller,54601,W.K. Border,26973|54598|26975,John White|Jake Siegel|Steve Talley,1,5.1,0,1,Rogue Pictures,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
National Treasure: Book of Secrets,6637,tt0465234,12/19/2007,12,2,en,US,130000000,197251326.6,124,Action,Action|Adventure|Mystery|Thriller,PG,1,1.5,0,159923023.5,288079499.8,153104078.5,1,159923023.5,288079499.8,153104078.5,1,78289821.5,288079499.8,93509351.76,1,12962,Jon Turteltaub,12962,Jon Turteltaub,2963|9824|21180,Nicolas Cage|Diane Kruger|Justin Bartha,1,6.9,288079499.8,3.1,Walt Disney Pictures,3832,1.237458449,239278134,459242249,88402703,219964115,16739339,3832,1,15344648,3832,1,12699785,3832,1,7004295,3832,1,13656128,3832,1,12441267,3832,1,10517241,3832,1,12261261,3832,1,12673395,3832,1,10738052,3832,1,9188271,3832,1,9679556,3832,1,4284619,3832,1,3580254,3832,1,6343102,3762,1,8754230,3762,1,4965352,3762,1,1302684,3762,2,1314178,3762,2,1179735,3762,2,1145553,3762,2,3268960,3377,4,5170214,3377,4,2862828,3377,5,714277,3377,4,700705,3377,4,642008,3377,3,710908,3377,3
Charlie Wilson's War,6538,tt0472062,12/19/2007,12,2,en,US,75000000,113798842.3,102,Comedy,Comedy|Drama|History,R,1,0,0,47782010.78,248706222.7,77242892.44,1,20268235.33,426751765.1,181938169.1,1,51949978.35,320542378.8,123003551.7,1,5342,Mike Nichols,31,Tom Hanks,31|1204|1233,Tom Hanks|Julia Roberts|Philip Seymour Hoffman,0,0,0,0,Universal Pictures,2575,1.052076256,52822351,119483446,22738430,66661095,2793875,2575,5,3695125,2575,4,3167250,2575,4,1957305,2575,4,4338875,2575,5,3720875,2575,5,3065125,2575,4,3926875,2575,4,4377485,2575,4,3708000,2575,4,3914055,2575,4,3038465,2575,5,1441995,2575,7,1300985,2575,7,2568060,2594,7,3566750,2594,6,1971440,2594,6,571125,2594,7,725985,2594,5,700425,2594,5,673995,2594,5,1348480,2408,9,1854160,2408,10,927080,2408,12,361200,2408,9,385775,2408,8,373240,2408,8,373505,2408,9
